recv_wall_ns,send_wall_ns,delay_ms,sim_s,seq,veh,edge,x,y,speed,bytes
1761732232081661000,1761732232080379000,1.282,55.000,268,veh2,:3965355311_2,966.530,690.830,9.100,645
1761732232081661000,1761732232080685000,0.976,55.000,269,veh3,:7690525275_1,2711.080,1220.580,27.650,645
1761732232081661000,1761732232080962000,0.699,55.000,270,veh5,:1318409215_1,1944.250,1289.790,9.900,645
1761732232081661000,1761732232081270000,0.391,55.000,271,veh6,:cluster_11032116989_11032121311_5,1825.170,1348.760,9.010,645
1761732232081661000,1761732232081584000,0.077,55.000,272,veh7,1212211116#2,1476.200,887.200,7.570,645
1761732232102383000,1761732232100341000,2.042,56.000,273,veh1,:3547295989_0,2553.760,1082.200,13.460,666
1761732232102383000,1761732232100574000,1.809,56.000,274,veh10,-215198312#1,1358.590,1358.710,13.820,666
1761732232102383000,1761732232100836000,1.547,56.000,275,veh11,750322898#8,2942.920,1227.620,14.440,666
1761732232102383000,1761732232101056000,1.327,56.000,276,veh14,420791860,2755.400,1044.920,5.890,666
1761732232102383000,1761732232101276000,1.107,56.000,277,veh2,-1120726074#0,968.360,699.980,9.360,666
1761732232102383000,1761732232101490000,0.893,56.000,278,veh3,823695811#4,2684.130,1223.190,27.080,666
1761732232102383000,1761732232101767000,0.616,56.000,279,veh5,117032470#4,1932.810,1286.520,12.090,666
1761732232102383000,1761732232102034000,0.349,56.000,280,veh6,157809622#3,1836.290,1345.840,11.510,666
1761732232102383000,1761732232102295000,0.088,56.000,281,veh7,:cluster_10198947913_11458349296_11458349297_3547295367_2,1468.630,890.320,8.260,666
1761732232124446000,1761732232121824000,2.622,57.000,282,veh1,-215087578#0,2551.860,1096.080,14.010,739
1761732232124446000,1761732232122114000,2.332,57.000,283,veh10,-215198312#1,1361.590,1369.110,10.830,739
1761732232124446000,1761732232122396000,2.050,57.000,284,veh11,:1318407367_3,2959.420,1227.370,16.500,739
1761732232124446000,1761732232122652000,1.794,57.000,285,veh14,420791860,2754.150,1040.210,4.880,739
1761732232124446000,1761732232122910000,1.536,57.000,286,veh15,1154897470#2,2988.820,630.640,0.000,739
1761732232124446000,1761732232123261000,1.185,57.000,287,veh2,-1120726074#0,971.100,711.360,11.710,739
1761732232124446000,1761732232123631000,0.815,57.000,288,veh3,:7690525276_3,2656.100,1223.900,28.050,739
1761732232124446000,1761732232123857000,0.589,57.000,289,veh5,117032470#4,1919.180,1288.880,14.070,739
1761732232124446000,1761732232124087000,0.359,57.000,290,veh6,157809622#3,1849.440,1342.390,13.590,739
1761732232124446000,1761732232124333000,0.113,57.000,291,veh7,:cluster_10198947913_11458349296_11458349297_3547295367_2,1465.070,894.240,5.300,739
1761732232145195000,1761732232142730000,2.465,58.000,292,veh1,-215087578#0,2550.890,1110.050,14.010,742
1761732232145195000,1761732232143035000,2.160,58.000,293,veh10,-215198312#1,1363.930,1377.190,8.420,742
1761732232145195000,1761732232143331000,1.864,58.000,294,veh11,750322898#9,2977.310,1227.150,17.890,742
1761732232145195000,1761732232143583000,1.612,58.000,295,veh14,:11135897959_3,2753.350,1034.860,5.460,742
1761732232145195000,1761732232143816000,1.379,58.000,296,veh15,1154897470#2,2987.270,631.550,1.800,742
1761732232145195000,1761732232144041000,1.154,58.000,297,veh2,-1120726074#0,974.070,723.710,12.700,742
1761732232145195000,1761732232144301000,0.894,58.000,298,veh3,823695811#5,2629.270,1223.320,26.860,742
1761732232145195000,1761732232144562000,0.633,58.000,299,veh5,:1318409229_0,1907.210,1299.460,16.280,742
1761732232145195000,1761732232144852000,0.343,58.000,300,veh6,157809622#3,1863.900,1338.600,14.950,742
1761732232145195000,1761732232145115000,0.080,58.000,301,veh7,:cluster_10198947913_11458349296_11458349297_3547295367_17,1462.160,900.610,7.060,742
1761732232165881000,1761732232163608000,2.273,59.000,302,veh1,-215087578#0,2550.500,1124.240,14.200,692
1761732232165881000,1761732232163904000,1.977,59.000,303,veh10,:2246072703_6,1363.220,1382.730,5.910,692
1761732232165881000,1761732232164134000,1.747,59.000,304,veh11,750322898#9,2995.870,1226.930,18.560,692
1761732232165881000,1761732232164364000,1.517,59.000,305,veh14,215210739#1,2757.310,1030.250,6.450,692
1761732232165881000,1761732232164581000,1.300,59.000,306,veh15,1154897470#2,2984.370,633.260,3.370,692
1761732232165881000,1761732232164837000,1.044,59.000,307,veh2,-1120726074#0,976.930,735.630,12.260,692
1761732232165881000,1761732232165097000,0.784,59.000,308,veh3,:7690525277_1,2602.480,1219.990,26.980,692
1761732232165881000,1761732232165344000,0.537,59.000,309,veh5,163910840#0,1895.750,1313.280,18.030,692
1761732232165881000,1761732232165589000,0.292,59.000,310,veh6,157809622#3,1880.490,1334.270,17.150,692
1761732232165881000,1761732232165809000,0.072,59.000,311,veh7,1115154873,1461.980,909.290,8.730,692
1761732232187909000,1761732232185390000,2.519,60.000,312,veh1,-215087578#0,2550.770,1137.860,13.630,689
1761732232187909000,1761732232185693000,2.216,60.000,313,veh10,215198289#0,1358.290,1384.900,5.490,689
1761732232187909000,1761732232186002000,1.907,60.000,314,veh11,750322898#9,3010.270,1226.100,14.420,689
1761732232187909000,1761732232186285000,1.624,60.000,315,veh14,215210739#1,2765.570,1027.140,8.820,689
1761732232187909000,1761732232186561000,1.348,60.000,316,veh15,1154897470#2,2980.220,635.720,4.830,689
1761732232187909000,1761732232186831000,1.078,60.000,317,veh2,-1120726074#0,979.950,748.200,12.930,689
1761732232187909000,1761732232187054000,0.855,60.000,318,veh3,823695811#6,2575.190,1216.370,27.530,689
1761732232187909000,1761732232187281000,0.628,60.000,319,veh5,163910840#0,1878.040,1322.500,20.210,689
1761732232187909000,1761732232187511000,0.398,60.000,320,veh6,157809622#3,1893.360,1332.420,13.030,689
1761732232187909000,1761732232187781000,0.128,60.000,321,veh7,1115154873,1462.920,919.900,10.650,689
1761732232209177000,1761732232206609000,2.568,61.000,322,veh1,-215087578#0,2551.390,1151.560,13.710,688
1761732232209177000,1761732232206930000,2.247,61.000,323,veh10,215198289#0,1351.300,1386.630,7.200,688
1761732232209177000,1761732232207230000,1.947,61.000,324,veh11,750322898#9,3020.160,1225.420,9.920,688
1761732232209177000,1761732232207512000,1.665,61.000,325,veh14,215210739#1,2775.670,1023.340,10.800,688
1761732232209177000,1761732232207815000,1.362,61.000,326,veh15,1154897470#2,2973.890,639.460,7.350,688
1761732232209177000,1761732232208132000,1.045,61.000,327,veh2,-1120726074#0,982.720,759.730,11.860,688
1761732232209177000,1761732232208398000,0.779,61.000,328,veh3,823695811#7,2547.710,1213.690,27.640,688
1761732232209177000,1761732232208700000,0.477,61.000,329,veh5,163910840#0,1856.180,1328.420,22.650,688
1761732232209177000,1761732232208917000,0.260,61.000,330,veh6,157809622#3,1901.900,1332.300,8.530,688
1761732232209177000,1761732232209120000,0.057,61.000,331,veh7,1115154873,1464.000,932.220,12.370,688
1761732232229718000,1761732232227661000,2.057,62.000,332,veh1,-215087578#0,2552.020,1165.440,13.890,693
1761732232229718000,1761732232227908000,1.810,62.000,333,veh10,215198289#0,1341.850,1388.950,9.730,693
1761732232229718000,1761732232228152000,1.566,62.000,334,veh11,750322898#9,3026.540,1224.980,6.390,693
1761732232229718000,1761732232228362000,1.356,62.000,335,veh14,:2246173359_3,2787.690,1018.920,12.800,693
1761732232229718000,1761732232228574000,1.144,62.000,336,veh15,1154897470#2,2966.070,644.080,9.080,693
1761732232229718000,1761732232228791000,0.927,62.000,337,veh2,-1120726074#0,985.660,772.000,12.620,693
1761732232229718000,1761732232229008000,0.710,62.000,338,veh3,823695811#7,2520.700,1213.340,27.010,693
1761732232229718000,1761732232229228000,0.490,62.000,339,veh5,163910840#0,1832.940,1334.600,24.050,693
1761732232229718000,1761732232229438000,0.280,62.000,340,veh6,:1318409213_0,1912.340,1333.460,10.570,693
1761732232229718000,1761732232229649000,0.069,62.000,341,veh7,1115154873,1465.260,946.540,14.370,693
1761732232251762000,1761732232249651000,2.111,63.000,342,veh1,-215087578#0,2552.640,1178.970,13.540,714
1761732232251762000,1761732232249852000,1.910,63.000,343,veh10,:3602298759_1,1330.440,1391.760,11.750,714
1761732232251762000,1761732232250049000,1.713,63.000,344,veh11,:cluster_2155675797_7690529887_11,3029.750,1222.810,3.920,714
1761732232251762000,1761732232250253000,1.509,63.000,345,veh14,215210739#2,2796.810,1015.620,9.700,714
1761732232251762000,1761732232250449000,1.313,63.000,346,veh15,1154897470#2,2956.010,649.930,11.640,714
1761732232251762000,1761732232250685000,1.077,63.000,347,veh2,-1120726074#0,988.390,783.950,12.250,714
1761732232251762000,1761732232250929000,0.833,63.000,348,veh3,823695811#7,2494.030,1216.240,26.870,714
1761732232251762000,1761732232251183000,0.579,63.000,349,veh5,163910840#0,1808.360,1341.140,25.440,714
1761732232251762000,1761732232251452000,0.310,63.000,350,veh6,117032470#0,1923.200,1339.120,12.360,714
1761732232251762000,1761732232251690000,0.072,63.000,351,veh7,1115154873,1466.680,963.300,16.820,714
1761732232274191000,1761732232271678000,2.513,64.000,352,veh1,-215087578#0,2553.240,1192.070,13.120,782
1761732232274191000,1761732232271930000,2.261,64.000,353,veh10,215198289#1,1317.180,1395.020,13.650,782
1761732232274191000,1761732232272204000,1.987,64.000,354,veh11,:cluster_2155675797_7690529887_11,3031.160,1219.350,4.070,782
1761732232274191000,1761732232272441000,1.750,64.000,355,veh14,215210739#2,2802.760,1013.480,6.330,782
1761732232274191000,1761732232272674000,1.517,64.000,356,veh15,1154897470#2,2944.380,656.610,13.410,782
1761732232274191000,1761732232272907000,1.284,64.000,357,veh17,393925233#1,2612.170,623.890,0.000,782
1761732232274191000,1761732232273254000,0.937,64.000,358,veh2,-1120726074#0,991.240,796.390,12.760,782
1761732232274191000,1761732232273504000,0.687,64.000,359,veh3,823695811#7,2466.890,1220.660,27.510,782
1761732232274191000,1761732232273712000,0.479,64.000,360,veh5,163910840#0,1781.790,1348.200,27.490,782
1761732232274191000,1761732232273913000,0.278,64.000,361,veh6,:1318409233_1,1937.040,1339.070,14.080,782
1761732232274191000,1761732232274111000,0.080,64.000,362,veh7,1115154873,1468.210,981.300,18.060,782
1761732232296503000,1761732232293836000,2.667,65.000,363,veh1,-215087578#0,2553.630,1200.710,8.640,781
1761732232296503000,1761732232294126000,2.377,65.000,364,veh10,215198289#1,1303.970,1398.280,13.610,781
1761732232296503000,1761732232294381000,2.122,65.000,365,veh11,:cluster_2155675797_7690529887_14,3028.390,1216.470,4.130,781
1761732232296503000,1761732232294618000,1.885,65.000,366,veh14,:2246072613_6,2808.170,1013.860,5.730,781
1761732232296503000,1761732232294886000,1.617,65.000,367,veh15,1154897470#2,2933.690,662.750,12.330,781
1761732232296503000,1761732232295159000,1.344,65.000,368,veh17,393925233#1,2613.880,623.990,1.710,781
1761732232296503000,1761732232295427000,1.076,65.000,369,veh2,-1120726074#0,993.960,808.290,12.200,781
1761732232296503000,1761732232295688000,0.815,65.000,370,veh3,823695811#7,2440.370,1225.930,27.030,781
1761732232296503000,1761732232295936000,0.567,65.000,371,veh5,163910840#0,1753.120,1355.830,29.670,781
1761732232296503000,1761732232296179000,0.324,65.000,372,veh6,117032470#1,1949.040,1332.540,13.930,781
1761732232296503000,1761732232296420000,0.083,65.000,373,veh7,1115154873,1469.710,998.990,17.750,781
1761732232317150000,1761732232314708000,2.442,66.000,374,veh1,-215087578#0,2553.870,1205.950,5.250,759
1761732232317150000,1761732232314919000,2.231,66.000,375,veh10,215198289#1,1290.710,1401.540,13.650,759
1761732232317150000,1761732232315122000,2.028,66.000,376,veh11,1099969560#2,3024.270,1212.150,4.290,759
1761732232317150000,1761732232315368000,1.782,66.000,377,veh14,-215198331#5,2811.240,1018.960,6.040,759
1761732232317150000,1761732232315624000,1.526,66.000,378,veh15,1154897470#2,2926.190,667.060,8.640,759
1761732232317150000,1761732232315890000,1.260,66.000,379,veh17,393925233#1,2616.960,624.160,3.080,759
1761732232317150000,1761732232316127000,1.023,66.000,380,veh2,-1120726074#0,996.770,820.540,12.570,759
1761732232317150000,1761732232316374000,0.776,66.000,381,veh3,823695811#7,2413.860,1231.940,27.190,759
1761732232317150000,1761732232316610000,0.540,66.000,382,veh5,163910840#0,1724.530,1363.430,29.580,759
1761732232317150000,1761732232316841000,0.309,66.000,383,veh6,117032470#1,1955.230,1323.790,10.870,759
1761732232317150000,1761732232317072000,0.078,66.000,384,veh7,1115154873,1471.240,1017.060,18.130,759
1761732232338433000,1761732232335997000,2.436,67.000,385,veh1,:7690525278_2,2552.860,1212.130,6.430,759
1761732232338433000,1761732232336269000,2.164,67.000,386,veh10,215198289#1,1277.300,1404.840,13.810,759
1761732232338433000,1761732232336529000,1.904,67.000,387,veh11,1099969560#2,3017.990,1212.460,6.290,759
1761732232338433000,1761732232336784000,1.649,67.000,388,veh14,-215198331#5,2814.480,1026.460,8.170,759
1761732232338433000,1761732232337015000,1.418,67.000,389,veh15,:11569011243_0,2922.020,675.740,9.690,759
1761732232338433000,1761732232337217000,1.216,67.000,390,veh17,393925233#1,2622.240,624.450,5.290,759
1761732232338433000,1761732232337410000,1.023,67.000,391,veh2,-1120726074#0,999.550,833.260,13.030,759
1761732232338433000,1761732232337625000,0.808,67.000,392,veh3,823695811#7,2387.540,1238.790,27.210,759
1761732232338433000,1761732232337896000,0.537,67.000,393,veh5,163910840#0,1699.640,1370.050,25.760,759
1761732232338433000,1761732232338131000,0.302,67.000,394,veh6,157809648,1963.240,1318.430,9.920,759
1761732232338433000,1761732232338359000,0.074,67.000,395,veh7,1115154873,1472.750,1034.740,17.750,759
1761732232359490000,1761732232356245000,3.245,68.000,396,veh1,823695811#7,2547.680,1213.690,5.600,832
1761732232359490000,1761732232356506000,2.984,68.000,397,veh10,215198289#1,1264.340,1408.030,13.350,832
1761732232359490000,1761732232356794000,2.696,68.000,398,veh11,1099969560#2,3009.430,1212.880,8.570,832
1761732232359490000,1761732232357054000,2.436,68.000,399,veh14,-215198331#5,2816.930,1031.490,5.600,832
1761732232359490000,1761732232357340000,2.150,68.000,400,veh15,:11036764990_1,2914.330,683.300,10.940,832
1761732232359490000,1761732232357583000,1.907,68.000,401,veh17,393925233#1,2629.110,624.830,6.880,832
1761732232359490000,1761732232357851000,1.639,68.000,402,veh18,-563773974#4,467.650,1026.810,0.000,832
1761732232359490000,1761732232358128000,1.362,68.000,403,veh2,-1120726074#0,1001.700,844.900,11.830,832
1761732232359490000,1761732232358378000,1.112,68.000,404,veh3,:12254690630_1,2360.720,1245.990,27.770,832
1761732232359490000,1761732232358616000,0.874,68.000,405,veh5,163910840#0,1679.090,1375.520,21.260,832
1761732232359490000,1761732232358857000,0.633,68.000,406,veh6,157809648,1974.260,1313.430,12.100,832
1761732232359490000,1761732232359088000,0.402,68.000,407,veh7,1115154873,1474.300,1053.070,18.390,832
1761732232380680000,1761732232377877000,2.803,69.000,408,veh1,823695811#7,2539.830,1213.590,7.860,836
1761732232380680000,1761732232378136000,2.544,69.000,409,veh10,215198289#1,1250.730,1411.380,14.020,836
1761732232380680000,1761732232378389000,2.291,69.000,410,veh11,:7690529888_1,2998.430,1213.430,11.020,836
1761732232380680000,1761732232378636000,2.044,69.000,411,veh14,:3969752764_13,2820.790,1038.420,7.930,836
1761732232380680000,1761732232378875000,1.805,69.000,412,veh15,1244563476#4,2913.300,696.070,13.290,836
1761732232380680000,1761732232379113000,1.567,69.000,413,veh17,393925233#1,2638.480,625.340,9.380,836
1761732232380680000,1761732232379355000,1.325,69.000,414,veh18,-563773974#4,465.800,1027.830,2.120,836
1761732232380680000,1761732232379594000,1.086,69.000,415,veh2,:10243790522_7,1004.400,856.800,12.210,836
1761732232380680000,1761732232379826000,0.854,69.000,416,veh3,823695811#9,2333.870,1253.520,27.920,836
1761732232380680000,1761732232380099000,0.581,69.000,417,veh5,163910840#0,1662.860,1379.690,16.760,836
1761732232380680000,1761732232380340000,0.340,69.000,418,veh6,157809648,1988.190,1309.240,14.550,836
1761732232380680000,1761732232380595000,0.085,69.000,419,veh7,:10198947914_0,1474.900,1070.560,17.600,836
1761732232401358000,1761732232398640000,2.718,70.000,420,veh1,823695811#7,2529.830,1213.460,9.990,834
1761732232401358000,1761732232398961000,2.397,70.000,421,veh10,215198289#1,1237.500,1414.640,13.620,834
1761732232401358000,1761732232399238000,2.120,70.000,422,veh11,823695811#0,2985.660,1214.060,12.780,834
1761732232401358000,1761732232399501000,1.857,70.000,423,veh14,:3969752764_13,2826.020,1046.580,9.690,834
1761732232401358000,1761732232399752000,1.606,70.000,424,veh15,:3547295103_0,2916.720,703.950,8.790,834
1761732232401358000,1761732232399984000,1.374,70.000,425,veh17,393925233#1,2649.560,625.950,11.100,834
1761732232401358000,1761732232400204000,1.154,70.000,426,veh18,-563773974#4,461.810,1030.030,4.550,834
1761732232401358000,1761732232400406000,0.952,70.000,427,veh2,-1234759458,1007.530,868.920,12.520,834
1761732232401358000,1761732232400600000,0.758,70.000,428,veh3,:7690525281_1,2307.190,1257.840,27.030,834
1761732232401358000,1761732232400804000,0.554,70.000,429,veh5,163910840#0,1650.790,1381.560,12.260,834
1761732232401358000,1761732232401046000,0.312,70.000,430,veh6,157809648,2003.900,1304.120,16.520,834
1761732232401358000,1761732232401282000,0.076,70.000,431,veh7,:10198947915_6,1474.820,1088.670,18.210,834
1761732232422991000,1761732232419778000,3.213,71.000,432,veh1,823695811#7,2517.920,1213.300,11.920,830
1761732232422991000,1761732232420058000,2.933,71.000,433,veh10,215198289#1,1224.650,1417.840,13.240,830
1761732232422991000,1761732232420339000,2.652,71.000,434,veh11,823695811#0,2971.280,1214.760,14.390,830
1761732232422991000,1761732232420583000,2.408,71.000,435,veh14,-215198331#4,2832.500,1056.790,12.110,830
1761732232422991000,1761732232420825000,2.166,71.000,436,veh15,605169981#0,2916.650,712.260,8.310,830
